 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -72.000  -30.0000   -9.2482   -9.8682  -10.9734
   -71.000  -29.9248   -9.2917   -9.8632  -11.0702
   -70.000  -29.4521   -9.3233   -9.8448  -11.1579
   -69.000  -28.9997   -9.3409   -9.8116  -11.2339
   -68.000  -28.5659   -9.3426   -9.7620  -11.2958
   -67.000  -28.1488   -9.3265   -9.6949  -11.3411
   -66.000  -27.7471   -9.2912   -9.6096  -11.3676
   -65.000  -27.3594   -9.2355   -9.5056  -11.3731
   -64.000  -26.9847   -9.1588   -9.3828  -11.3561
   -63.000  -26.6220   -9.0606   -9.2415  -11.3152
   -62.000  -26.2705   -8.9413   -9.0825  -11.2498
   -61.000  -25.9294   -8.8015   -8.9067  -11.1598
   -60.000  -25.5981   -8.6421   -8.7154  -11.0456
   -59.000  -25.2761   -8.4647   -8.5101  -10.9083
   -58.000  -24.9629   -8.2708   -8.2923  -10.7493
   -57.000  -24.6580   -8.0623   -8.0639  -10.5704
   -56.000  -24.3611   -7.8413   -7.8266  -10.3740
   -55.000  -24.0718   -7.6096   -7.5820  -10.1621
   -54.000  -23.7899   -7.3694   -7.3319   -9.9373
   -53.000  -23.5151   -7.1225   -7.0777   -9.7020
   -52.000  -23.2472   -6.8708   -6.8210   -9.4583
   -51.000  -22.9860   -6.6158   -6.5630   -9.2085
   -50.000  -22.7313   -6.3591   -6.3049   -8.9546
   -49.000  -22.4830   -6.1021   -6.0478   -8.6982
   -48.000  -22.2409   -5.8459   -5.7927   -8.4410
   -47.000  -22.0050   -5.5916   -5.5402   -8.1845
   -46.000  -21.7751   -5.3401   -5.2912   -7.9297
   -45.000  -21.5512   -5.0921   -5.0462   -7.6776
   -44.000  -21.3331   -4.8483   -4.8058   -7.4293
   -43.000  -21.1208   -4.6092   -4.5702   -7.1853
   -42.000  -20.9141   -4.3752   -4.3400   -6.9463
   -41.000  -20.7132   -4.1468   -4.1153   -6.7127
   -40.000  -20.5178   -3.9241   -3.8964   -6.4849
   -39.000  -20.3280   -3.7075   -3.6835   -6.2633
   -38.000  -20.1437   -3.4972   -3.4767   -6.0480
   -37.000  -19.9648   -3.2931   -3.2760   -5.8393
   -36.000  -19.7913   -3.0955   -3.0817   -5.6372
   -35.000  -19.6231   -2.9044   -2.8937   -5.4418
   -34.000  -19.4603   -2.7198   -2.7120   -5.2532
   -33.000  -19.3027   -2.5417   -2.5366   -5.0715
   -32.000  -19.1503   -2.3701   -2.3676   -4.8965
   -31.000  -19.0031   -2.2051   -2.2049   -4.7283
   -30.000  -18.8611   -2.0465   -2.0484   -4.5669
   -29.000  -18.7241   -1.8943   -1.8982   -4.4121
   -28.000  -18.5921   -1.7485   -1.7541   -4.2640
   -27.000  -18.4652   -1.6090   -1.6162   -4.1224
   -26.000  -18.3433   -1.4758   -1.4843   -3.9873
   -25.000  -18.2262   -1.3487   -1.3584   -3.8586
   -24.000  -18.1141   -1.2277   -1.2385   -3.7363
   -23.000  -18.0067   -1.1128   -1.1245   -3.6203
   -22.000  -17.9042   -1.0039   -1.0162   -3.5104
   -21.000  -17.8065   -0.9008   -0.9138   -3.4067
   -20.000  -17.7134   -0.8036   -0.8170   -3.3090
   -19.000  -17.6251   -0.7122   -0.7258   -3.2173
   -18.000  -17.5413   -0.6265   -0.6403   -3.1315
   -17.000  -17.4622   -0.5465   -0.5603   -3.0515
   -16.000  -17.3877   -0.4721   -0.4857   -2.9773
   -15.000  -17.3177   -0.4033   -0.4166   -2.9089
   -14.000  -17.2522   -0.3400   -0.3529   -2.8462
   -13.000  -17.1912   -0.2822   -0.2946   -2.7891
   -12.000  -17.1346   -0.2298   -0.2416   -2.7376
   -11.000  -17.0824   -0.1828   -0.1938   -2.6917
   -10.000  -17.0346   -0.1412   -0.1514   -2.6513
    -9.000  -16.9912   -0.1050   -0.1142   -2.6165
    -8.000  -16.9521   -0.0741   -0.0822   -2.5871
    -7.000  -16.9173   -0.0486   -0.0554   -2.5633
    -6.000  -16.8868   -0.0284   -0.0339   -2.5450
    -5.000  -16.8606   -0.0136   -0.0176   -2.5321
    -4.000  -16.8387   -0.0041   -0.0065   -2.5248
    -3.000  -16.8210    0.0000   -0.0006   -2.5230
    -2.000  -16.8075   -0.0013    0.0000   -2.5268
    -1.000  -16.7984   -0.0080   -0.0047   -2.5362
     0.000  -16.7934   -0.0201   -0.0147   -2.5512
     1.000  -16.7927   -0.0377   -0.0300   -2.5719
     2.000  -16.7962   -0.0609   -0.0507   -2.5983
     3.000  -16.8039   -0.0897   -0.0769   -2.6306
     4.000  -16.8159   -0.1241   -0.1086   -2.6687
     5.000  -16.8321   -0.1643   -0.1458   -2.7127
     6.000  -16.8526   -0.2103   -0.1887   -2.7629
     7.000  -16.8774   -0.2622   -0.2373   -2.8191
     8.000  -16.9064   -0.3201   -0.2917   -2.8817
     9.000  -16.9398   -0.3841   -0.3520   -2.9506
