 [antenna_current.dat]

     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
    66  -0.00219963   0.00190513   0.00290996      -220.90
    67  -0.00219174   0.00205178   0.00300226      -223.11
    68  -0.00214534   0.00215843   0.00304324      -225.17
    69  -0.00206114   0.00222351   0.00303188      -227.17
    70  -0.00194050   0.00224620   0.00296833      -229.18
    71  -0.00178542   0.00222643   0.00285390      -231.27
    72  -0.00159849   0.00216490   0.00269109      -233.56
    73  -0.00138283   0.00206304   0.00248362      -236.17
    74  -0.00114210   0.00192303   0.00223661      -239.29
    75  -0.00088036   0.00174773   0.00195694      -243.26
    76  -0.00060207   0.00154067   0.00165414      -248.66
    77  -0.00031199   0.00130595   0.00134270      -256.56
    78  -0.00001507   0.00104818   0.00104828      -269.18
    79   0.00028359   0.00077241   0.00082283      -290.16
    80   0.00057886   0.00048407   0.00075459      -320.10
    81   0.00086565   0.00018881   0.00088600      -347.70
    82   0.00113902  -0.00010755   0.00114408      -365.39
    83   0.00139421  -0.00039911   0.00145022      -375.97
    84   0.00162681  -0.00068004   0.00176323      -382.69
    85   0.00183275  -0.00094461   0.00206186      -387.27
    86   0.00200842  -0.00118736   0.00233315      -390.59
    87   0.00215070  -0.00140314   0.00256794      -393.12
    88   0.00225703  -0.00158719   0.00275923      -395.12
    89   0.00232543  -0.00173527   0.00290151      -396.73
    90   0.00235454  -0.00184365   0.00299047      -398.06
    91   0.00234360  -0.00190925   0.00302286      -399.17
    92   0.00229244  -0.00192964   0.00299646      -400.09
    93   0.00220140  -0.00190303   0.00290993      -400.84
    94   0.00207131  -0.00182846   0.00276290      -401.44
    95   0.00190261  -0.00170497   0.00255477      -401.86
    96   0.00169826  -0.00153480   0.00228904      -402.11
    97   0.00144540  -0.00130470   0.00194716      -402.07
    98   0.00114064  -0.00101193   0.00152482       -41.58
    99   0.00083830  -0.00071274   0.00110034       -40.37
   100   0.00049599  -0.00036135   0.00061366       -36.08
   101  -0.00015831   0.00001128   0.00015871       175.92
   102   0.00014214  -0.00029439   0.00032691       295.77
   103   0.00036806  -0.00053550   0.00064979       304.50
   104  -0.00107164   0.00403335   0.00417328       104.88
   105  -0.00078916   0.00370771   0.00379076       102.02
   106  -0.00048849   0.00333434   0.00336993        98.33
   107  -0.00017081   0.00291416   0.00291916        93.35
   108   0.00015485   0.00245540   0.00246028        86.39
   109   0.00048218   0.00196492   0.00202322        76.21
   110   0.00080483   0.00145030   0.00165865        60.97
   111   0.00111678   0.00091954   0.00144663        39.47
   112   0.00141226   0.00038101   0.00146275        15.10
   113   0.00168582  -0.00015665   0.00169309        -5.31
   114   0.00193242  -0.00068474   0.00205015       -19.51
   115   0.00214745  -0.00119460   0.00245736       -29.09
   116   0.00232689  -0.00167784   0.00286872       -35.79
   117   0.00246732  -0.00212644   0.00325721       -40.76
   118   0.00256600  -0.00253296   0.00360558       -44.63
   119   0.00262094  -0.00289063   0.00390193       -47.80
   120   0.00263090  -0.00319355   0.00413767       -50.52
   121   0.00259544  -0.00343672   0.00430666       -52.94
   122   0.00251495  -0.00361621   0.00440476       -55.18
   123   0.00239058  -0.00372920   0.00442965       -57.34
   124   0.00222430  -0.00377404   0.00438075       -59.49
   125   0.00201883  -0.00375031   0.00425917       -61.71
   126   0.00177759  -0.00365879   0.00406775       -64.09
   127   0.00150466  -0.00350147   0.00381108       -66.75
   128   0.00120469  -0.00328154   0.00349569       -69.84
   129   0.00088285  -0.00300331   0.00313038       -73.62
   130   0.00054471  -0.00267212   0.00272708       -78.48
   131   0.00019616  -0.00229430   0.00230267       -85.11
   132  -0.00015668  -0.00187702   0.00188354       -94.77
   133  -0.00050761  -0.00142815   0.00151568      -109.57
   134  -0.00085038  -0.00095619   0.00127963      -131.65
   135  -0.00117889  -0.00047003   0.00126914      -158.26
   136  -0.00148721   0.00002112   0.00148736      -180.81
   137  -0.00176972   0.00050795   0.00184118      -196.01
   138  -0.00202122   0.00098118   0.00224679      -205.89
   139  -0.00223697   0.00143172   0.00265591      -212.62
   140  -0.00241276   0.00185085   0.00304090      -217.49
   141  -0.00254504   0.00223032   0.00338401      -221.23
   142  -0.00263086   0.00256252   0.00367259      -224.25
   143  -0.00266797   0.00284055   0.00389702      -226.79
   144  -0.00265488   0.00305841   0.00404997      -229.04
   145  -0.00259030   0.00321079   0.00412538      -231.11
   146  -0.00247562   0.00329427   0.00412079      -233.08
   147  -0.00230102   0.00329973   0.00402280      -235.11
   148  -0.00206268   0.00322517   0.00382837       122.60
   149  -0.00180265   0.00309113   0.00357835       120.25
   150  -0.00149025   0.00286880   0.00323277       117.45
   151  -0.00115652   0.00259108   0.00283747       114.05
   152  -0.00083007   0.00230237   0.00244743       109.83
   153  -0.00048461   0.00197534   0.00203392       103.78
   154  -0.00016857   0.00165955   0.00166809        95.80
   155   0.00013680   0.00133655   0.00134353        84.16
   156   0.00043580   0.00100195   0.00109263        66.49
   157   0.00072313   0.00066116   0.00097983        42.44
   158   0.00099519   0.00031836   0.00104487        17.74
   159   0.00124799  -0.00002152   0.00124818        -0.99
   160   0.00147774  -0.00035344   0.00151942       -13.45
   161   0.00168086  -0.00067228   0.00181032       -21.80
   162   0.00185412  -0.00097303   0.00209393       -27.69
   163   0.00199468  -0.00125092   0.00235447       -32.09
   164   0.00210021  -0.00150149   0.00258174       -35.56
   165   0.00216893  -0.00172073   0.00276860       -38.43
   166   0.00219963  -0.00190513   0.00290996       -40.90
   167   0.00219174  -0.00205178   0.00300226       -43.11
   168   0.00214534  -0.00215843   0.00304324       -45.17
   169   0.00206114  -0.00222351   0.00303188       -47.17
   170   0.00194050  -0.00224620   0.00296833       -49.18
   171   0.00178542  -0.00222643   0.00285390       -51.27
   172   0.00159849  -0.00216490   0.00269109       -53.56
   173   0.00138283  -0.00206304   0.00248362       -56.17
   174   0.00114210  -0.00192303   0.00223661       -59.29
   175   0.00088036  -0.00174773   0.00195694       -63.26
   176   0.00060207  -0.00154067   0.00165414       -68.66
   177   0.00031199  -0.00130595   0.00134270       -76.56
   178   0.00001507  -0.00104818   0.00104828       -89.18
   179  -0.00028359  -0.00077241   0.00082283      -110.16
   180  -0.00057886  -0.00048407   0.00075459      -140.10
   181  -0.00086565  -0.00018881   0.00088600      -167.70
   182  -0.00113902   0.00010755   0.00114408      -185.39
   183  -0.00139421   0.00039911   0.00145022      -195.97
   184  -0.00162681   0.00068004   0.00176323      -202.69
   185  -0.00183275   0.00094461   0.00206186      -207.27
   186  -0.00200842   0.00118736   0.00233315      -210.59
   187  -0.00215070   0.00140314   0.00256794      -213.12
   188  -0.00225703   0.00158719   0.00275923      -215.12
   189  -0.00232543   0.00173527   0.00290151      -216.73
   190  -0.00235454   0.00184365   0.00299047      -218.06
   191  -0.00234360   0.00190925   0.00302286      -219.17
   192  -0.00229244   0.00192964   0.00299646      -220.09
   193  -0.00220140   0.00190303   0.00290993      -220.84
   194  -0.00207131   0.00182846   0.00276290      -221.44
   195  -0.00190261   0.00170497   0.00255477      -221.86
   196  -0.00169826   0.00153480   0.00228904      -222.11
   197  -0.00144540   0.00130470   0.00194716      -222.07
   198  -0.00114064   0.00101193   0.00152482       138.42
   199  -0.00083830   0.00071274   0.00110034       139.63
   200  -0.00049599   0.00036135   0.00061366       143.92
   201   0.00164013  -0.00479556   0.00506828       -71.12
   202   0.00178614  -0.00490285   0.00521807       -69.98
   203   0.00203360  -0.00502353   0.00541954       -67.96
   204   0.00228371  -0.00506171   0.00555304       -65.72
   205   0.00253484  -0.00501644   0.00562050       -63.19
   206   0.00277490  -0.00487776   0.00561183       -60.36
   207   0.00299676  -0.00464085   0.00552431       -57.15
   208   0.00319421  -0.00430209   0.00535826       -53.41
   209   0.00336231  -0.00385492   0.00511522       -48.90
   210   0.00349709  -0.00330383   0.00481092       -43.37
   211   0.00359553  -0.00256733   0.00441803       -35.53
   212   0.00365545  -0.00193222   0.00413471       -27.86
   213   0.00367557   0.00059547   0.00372349         9.20
   214   0.00365545  -0.00193222   0.00413471       -27.86
   215   0.00359553  -0.00256733   0.00441803       -35.53
   216   0.00349709  -0.00330383   0.00481092       -43.37
   217   0.00336231  -0.00385492   0.00511522       -48.90
   218   0.00319421  -0.00430209   0.00535826       -53.41
   219   0.00299676  -0.00464085   0.00552431       -57.15
   220   0.00277490  -0.00487776   0.00561183       -60.36
   221   0.00253484  -0.00501644   0.00562050       -63.19
   222   0.00228371  -0.00506171   0.00555304       -65.72
   223   0.00203360  -0.00502353   0.00541954       -67.96
   224   0.00178614  -0.00490285   0.00521807       -69.98
   225   0.00164013  -0.00479556   0.00506828       -71.12



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1   0.00012633   0.00003404   0.00013084        15.08
     2  -0.00017029   0.00033869   0.00037909       116.69
     3  -0.00039304   0.00057855   0.00069943       124.19
     4   0.00103743  -0.00399671   0.00412916       -75.45
     5   0.00075950  -0.00367366   0.00375135       -78.32
     6   0.00046388  -0.00330336   0.00333577       -82.01
     7   0.00015173  -0.00288671   0.00289069       -86.99
     8  -0.00016806  -0.00243188   0.00243768       -93.95
     9  -0.00048927  -0.00194565   0.00200622      -104.12
    10  -0.00080567  -0.00143554   0.00164617      -119.30
    11  -0.00111133  -0.00090949   0.00143604      -140.70
    12  -0.00140059  -0.00037580   0.00145013      -164.98
    13  -0.00166811   0.00015696   0.00167548      -185.38
    14  -0.00190892   0.00068016   0.00202647      -199.61
    15  -0.00211854   0.00118522   0.00242755      -209.22
    16  -0.00229303   0.00166381   0.00283306      -215.96
    17  -0.00242904   0.00210797   0.00321618      -220.95
    18  -0.00252392   0.00251033   0.00355977      -224.85
    19  -0.00257573   0.00286419   0.00385201      -228.04
    20  -0.00258330   0.00316368   0.00408439      -230.77
    21  -0.00254622   0.00340386   0.00425083      -233.20
    22  -0.00246491   0.00358086   0.00434722      -235.46
    23  -0.00234054   0.00369187   0.00437128      -237.63
    24  -0.00217509   0.00373529   0.00432243      -239.79
    25  -0.00197125   0.00371071   0.00420181      -242.02
    26  -0.00173244   0.00361892   0.00401222      -244.42
    27  -0.00146268   0.00346192   0.00375824      -247.10
    28  -0.00116660   0.00324290   0.00344636      -250.21
    29  -0.00084927   0.00296615   0.00308534      -254.02
    30  -0.00051622   0.00263701   0.00268706      -258.92
    31  -0.00017325   0.00226176   0.00226838      -265.62
    32   0.00017363   0.00184753   0.00185567      -275.37
    33   0.00051829   0.00140218   0.00149490      -290.29
    34   0.00085461   0.00093412   0.00126607      -312.45
    35   0.00117658   0.00045221   0.00126049      -338.98
    36   0.00147838  -0.00003441   0.00147878      -361.33
    37   0.00175452  -0.00051649   0.00182896      -376.40
    38   0.00199989  -0.00098483   0.00222923      -386.22
    39   0.00220987  -0.00143042   0.00263241      -392.91
    40   0.00238035  -0.00184459   0.00301141      -397.77
    41   0.00250787  -0.00221917   0.00334875      -401.51
    42   0.00258958  -0.00254663   0.00363197      -404.52
    43   0.00262330  -0.00282014   0.00385161      -407.07
    44   0.00260762  -0.00303378   0.00400044      -409.32
    45   0.00254131  -0.00318227   0.00407248      -411.39
    46   0.00242581  -0.00326228   0.00406535      -413.37
    47   0.00225142  -0.00326470   0.00396575      -415.41
    48   0.00201429  -0.00318737   0.00377051       -57.71
    49   0.00175614  -0.00305122   0.00352051       -60.08
    50   0.00144670  -0.00282735   0.00317598       -62.90
    51   0.00111658  -0.00254885   0.00278269       -66.34
    52   0.00079400  -0.00226006   0.00239548       -70.64
    53   0.00045295  -0.00193360   0.00198595       -76.82
    54   0.00014128  -0.00161899   0.00162514       -85.01
    55  -0.00015944  -0.00129782   0.00130758       -97.00
    56  -0.00045351  -0.00096568   0.00106687      -115.16
    57  -0.00073568  -0.00062795   0.00096724      -139.52
    58  -0.00100242  -0.00028875   0.00104318      -163.93
    59  -0.00124981   0.00004704   0.00125070      -182.16
    60  -0.00147414   0.00037442   0.00152095      -194.25
    61  -0.00167191   0.00068837   0.00180807      -202.38
    62  -0.00183996   0.00098395   0.00208653      -208.14
    63  -0.00197555   0.00125647   0.00234127      -212.46
    64  -0.00207643   0.00150156   0.00256247      -215.87
    65  -0.00214088   0.00171529   0.00274328      -218.70
    66  -0.00216778   0.00189426   0.00287880      -221.15
    67  -0.00215661   0.00203564   0.00296560      -223.35
    68  -0.00210751   0.00213726   0.00300157      -225.40
    69  -0.00202123   0.00219765   0.00298581      -227.39
    70  -0.00189920   0.00221606   0.00291854      -229.40
    71  -0.00174341   0.00219251   0.00280117      -231.51
    72  -0.00155647   0.00212775   0.00263627      -233.81
    73  -0.00134154   0.00202327   0.00242762      -236.45
    74  -0.00110222   0.00188131   0.00218042      -239.63
    75  -0.00084260   0.00170477   0.00190163      -243.70
    76  -0.00056709   0.00149718   0.00160098      -249.25
    77  -0.00028040   0.00126267   0.00129343      -257.48
    78   0.00001257   0.00100585   0.00100593      -270.72
    79   0.00030678   0.00073177   0.00079347      -292.74
    80   0.00059717   0.00044581   0.00074522      -323.26
    81   0.00087873   0.00015360   0.00089205      -350.08
    82   0.00114660  -0.00013908   0.00115500      -366.92
    83   0.00139613  -0.00042640   0.00145979      -376.98
    84   0.00162299  -0.00070260   0.00176854      -383.41
    85   0.00182321  -0.00096203   0.00206146      -387.82
    86   0.00199328  -0.00119932   0.00232627      -391.03
    87   0.00213018  -0.00140939   0.00255422      -393.49
    88   0.00223144  -0.00158760   0.00273858      -395.43
    89   0.00229518  -0.00172980   0.00287403      -397.00
    90   0.00232012  -0.00183237   0.00295644      -398.30
    91   0.00230557  -0.00189233   0.00298271      -399.38
    92   0.00225145  -0.00190734   0.00295076      -400.27
    93   0.00215814  -0.00187572   0.00285936      -401.00
    94   0.00202656  -0.00179659   0.00270826      -401.56
    95   0.00185715  -0.00166909   0.00249697      -401.95
    96   0.00165295  -0.00149553   0.00222909      -402.14
    97   0.00140127  -0.00126274   0.00188628      -402.02
    98   0.00109865  -0.00096787   0.00146417       -41.38
    99   0.00079886  -0.00066736   0.00104094       -39.88
   100   0.00046010  -0.00031559   0.00055793       -34.45
   101  -0.00012633  -0.00003404   0.00013084      -164.92
   102   0.00017029  -0.00033869   0.00037909       -63.31
   103   0.00039304  -0.00057855   0.00069943       -55.81
   104  -0.00103743   0.00399671   0.00412916       104.55
   105  -0.00075950   0.00367366   0.00375135       101.68
   106  -0.00046388   0.00330336   0.00333577        97.99
   107  -0.00015173   0.00288671   0.00289069        93.01
   108   0.00016806   0.00243188   0.00243768        86.05
   109   0.00048927   0.00194565   0.00200622        75.88
   110   0.00080567   0.00143554   0.00164617        60.70
   111   0.00111133   0.00090949   0.00143604        39.30
   112   0.00140059   0.00037580   0.00145013        15.02
   113   0.00166811  -0.00015696   0.00167548        -5.38
   114   0.00190892  -0.00068016   0.00202647       -19.61
   115   0.00211854  -0.00118522   0.00242755       -29.22
   116   0.00229303  -0.00166381   0.00283306       -35.96
   117   0.00242904  -0.00210797   0.00321618       -40.95
   118   0.00252392  -0.00251033   0.00355977       -44.85
   119   0.00257573  -0.00286419   0.00385201       -48.04
   120   0.00258330  -0.00316368   0.00408439       -50.77
   121   0.00254622  -0.00340386   0.00425083       -53.20
   122   0.00246491  -0.00358086   0.00434722       -55.46
   123   0.00234054  -0.00369187   0.00437128       -57.63
   124   0.00217509  -0.00373529   0.00432243       -59.79
   125   0.00197125  -0.00371071   0.00420181       -62.02
   126   0.00173244  -0.00361892   0.00401222       -64.42
   127   0.00146268  -0.00346192   0.00375824       -67.10
   128   0.00116660  -0.00324290   0.00344636       -70.21
   129   0.00084927  -0.00296615   0.00308534       -74.02
   130   0.00051622  -0.00263701   0.00268706       -78.92
   131   0.00017325  -0.00226176   0.00226838       -85.62
   132  -0.00017363  -0.00184753   0.00185567       -95.37
   133  -0.00051829  -0.00140218   0.00149490      -110.29
   134  -0.00085461  -0.00093412   0.00126607      -132.45
   135  -0.00117658  -0.00045221   0.00126049      -158.98
   136  -0.00147838   0.00003441   0.00147878      -181.33
   137  -0.00175452   0.00051649   0.00182896      -196.40
   138  -0.00199989   0.00098483   0.00222923      -206.22
   139  -0.00220987   0.00143042   0.00263241      -212.91
   140  -0.00238035   0.00184459   0.00301141      -217.77
   141  -0.00250787   0.00221917   0.00334875      -221.51
   142  -0.00258958   0.00254663   0.00363197      -224.52
   143  -0.00262330   0.00282014   0.00385161      -227.07
   144  -0.00260762   0.00303378   0.00400044      -229.32
   145  -0.00254131   0.00318227   0.00407248      -231.39
   146  -0.00242581   0.00326228   0.00406535      -233.37
   147  -0.00225142   0.00326470   0.00396575      -235.41
   148  -0.00201429   0.00318737   0.00377051       122.29
   149  -0.00175614   0.00305122   0.00352051       119.92
   150  -0.00144670   0.00282735   0.00317598       117.10
   151  -0.00111658   0.00254885   0.00278269       113.66
   152  -0.00079400   0.00226006   0.00239548       109.36
   153  -0.00045295   0.00193360   0.00198595       103.18
   154  -0.00014128   0.00161899   0.00162514        94.99
   155   0.00015944   0.00129782   0.00130758        83.00
   156   0.00045351   0.00096568   0.00106687        64.84
   157   0.00073568   0.00062795   0.00096724        40.48
   158   0.00100242   0.00028875   0.00104318        16.07
   159   0.00124981  -0.00004704   0.00125070        -2.16
   160   0.00147414  -0.00037442   0.00152095       -14.25
   161   0.00167191  -0.00068837   0.00180807       -22.38
   162   0.00183996  -0.00098395   0.00208653       -28.14
   163   0.00197555  -0.00125647   0.00234127       -32.46
   164   0.00207643  -0.00150156   0.00256247       -35.87
   165   0.00214088  -0.00171529   0.00274328       -38.70
   166   0.00216778  -0.00189426   0.00287880       -41.15
   167   0.00215661  -0.00203564   0.00296560       -43.35
   168   0.00210751  -0.00213726   0.00300157       -45.40
   169   0.00202123  -0.00219765   0.00298581       -47.39
   170   0.00189920  -0.00221606   0.00291854       -49.40
   171   0.00174341  -0.00219251   0.00280117       -51.51
   172   0.00155647  -0.00212775   0.00263627       -53.81
   173   0.00134154  -0.00202327   0.00242762       -56.45
   174   0.00110222  -0.00188131   0.00218042       -59.63
   175   0.00084260  -0.00170477   0.00190163       -63.70
   176   0.00056709  -0.00149718   0.00160098       -69.25
   177   0.00028040  -0.00126267   0.00129343       -77.48
   178  -0.00001257  -0.00100585   0.00100593       -90.72
   179  -0.00030678  -0.00073177   0.00079347      -112.74
   180  -0.00059717  -0.00044581   0.00074522      -143.26
   181  -0.00087873  -0.00015360   0.00089205      -170.08
   182  -0.00114660   0.00013908   0.00115500      -186.92
   183  -0.00139613   0.00042640   0.00145979      -196.98
   184  -0.00162299   0.00070260   0.00176854      -203.41
   185  -0.00182321   0.00096203   0.00206146      -207.82
   186  -0.00199328   0.00119932   0.00232627      -211.03
   187  -0.00213018   0.00140939   0.00255422      -213.49
   188  -0.00223144   0.00158760   0.00273858      -215.43
   189  -0.00229518   0.00172980   0.00287403      -217.00
   190  -0.00232012   0.00183237   0.00295644      -218.30
   191  -0.00230557   0.00189233   0.00298271      -219.38
   192  -0.00225145   0.00190734   0.00295076      -220.27
   193  -0.00215814   0.00187572   0.00285936      -221.00
   194  -0.00202656   0.00179659   0.00270826      -221.56
   195  -0.00185715   0.00166909   0.00249697      -221.95
   196  -0.00165295   0.00149553   0.00222909      -222.14
   197  -0.00140127   0.00126274   0.00188628      -222.02
   198  -0.00109865   0.00096787   0.00146417       138.62
   199  -0.00079886   0.00066736   0.00104094       140.12
   200  -0.00046010   0.00031559   0.00055793       145.55
   201   0.00162778  -0.00480032   0.00506880       -71.27
   202   0.00177174  -0.00490656   0.00521664       -70.15
   203   0.00201566  -0.00502535   0.00541452       -68.14
   204   0.00226225  -0.00506152   0.00554408       -65.92
   205   0.00250989  -0.00501415   0.00560725       -63.41
   206   0.00274665  -0.00487335   0.00559407       -60.59
   207   0.00296547  -0.00463435   0.00550193       -57.39
   208   0.00316023  -0.00429359   0.00533123       -53.65
   209   0.00332606  -0.00384452   0.00508360       -49.14
   210   0.00345904  -0.00329170   0.00477496       -43.58
   211   0.00355615  -0.00255359   0.00437802       -35.68
   212   0.00361527  -0.00191731   0.00409222       -27.94
   213   0.00363512   0.00061295   0.00368643         9.57
   214   0.00361527  -0.00191731   0.00409222       -27.94
   215   0.00355615  -0.00255359   0.00437802       -35.68
   216   0.00345904  -0.00329170   0.00477496       -43.58
   217   0.00332606  -0.00384452   0.00508360       -49.14
   218   0.00316023  -0.00429359   0.00533123       -53.65
   219   0.00296547  -0.00463435   0.00550193       -57.39
   220   0.00274665  -0.00487335   0.00559407       -60.59
   221   0.00250989  -0.00501415   0.00560725       -63.41
   222   0.00226225  -0.00506152   0.00554408       -65.92
   223   0.00201566  -0.00502535   0.00541452       -68.14
   224   0.00177174  -0.00490656   0.00521664       -70.15
   225   0.00162778  -0.00480032   0.00506880       -71.27



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1   0.00009607   0.00007807   0.00012379        39.10
     2  -0.00019682   0.00038168   0.00042943       117.28
     3  -0.00041647   0.00062029   0.00074713       123.88
     4   0.00100489  -0.00396117   0.00408664       -75.77
     5   0.00073135  -0.00364066   0.00371340       -78.64
     6   0.00044061  -0.00327337   0.00330289       -82.33
     7   0.00013380  -0.00286019   0.00286331       -87.32
     8  -0.00018033  -0.00240919   0.00241593       -94.28
     9  -0.00049566  -0.00192711   0.00198983      -104.42
    10  -0.00080604  -0.00142140   0.00163404      -119.56
    11  -0.00110567  -0.00089993   0.00142561      -140.86
    12  -0.00138896  -0.00037095   0.00143764      -165.05
    13  -0.00165068   0.00015706   0.00165814      -185.44
    14  -0.00188597   0.00067552   0.00200330      -199.71
    15  -0.00209042   0.00117592   0.00239847      -209.36
    16  -0.00226018   0.00164999   0.00279837      -216.13
    17  -0.00239199   0.00208986   0.00317634      -221.14
    18  -0.00248326   0.00248820   0.00351535      -225.06
    19  -0.00253211   0.00283836   0.00380367      -228.26
    20  -0.00253743   0.00313454   0.00403285      -231.01
    21  -0.00249884   0.00337185   0.00419685      -233.46
    22  -0.00241679   0.00354644   0.00429163      -235.73
    23  -0.00229248   0.00365555   0.00431492      -237.91
    24  -0.00212787   0.00369761   0.00426616      -240.08
    25  -0.00192566   0.00367221   0.00414648      -242.33
    26  -0.00168923   0.00358018   0.00395868      -244.74
    27  -0.00142257   0.00342352   0.00370732      -247.44
    28  -0.00113025   0.00320540   0.00339883      -250.58
    29  -0.00081731   0.00293011   0.00304196      -254.41
    30  -0.00048918   0.00260296   0.00264853      -259.36
    31  -0.00015159   0.00223022   0.00223536      -266.11
    32   0.00018953   0.00181897   0.00182882      -275.95
    33   0.00052815   0.00137704   0.00147484      -290.98
    34   0.00085825   0.00091278   0.00125290      -313.24
    35   0.00117393   0.00043501   0.00125193      -339.67
    36   0.00146947  -0.00004721   0.00147023      -361.84
    37   0.00173950  -0.00052469   0.00181691      -376.78
    38   0.00197900  -0.00098828   0.00221204      -386.54
    39   0.00218344  -0.00142905   0.00260952      -393.20
    40   0.00234885  -0.00183840   0.00298275      -398.05
    41   0.00247183  -0.00220824   0.00331455      -401.78
    42   0.00254963  -0.00253110   0.00359264      -404.79
    43   0.00258015  -0.00280024   0.00380769      -407.34
    44   0.00256203  -0.00300978   0.00395256      -409.59
    45   0.00249412  -0.00315451   0.00402139      -411.67
    46   0.00237788  -0.00323116   0.00401182      -413.65
    47   0.00220376  -0.00323062   0.00391068      -415.70
    48   0.00196787  -0.00315062   0.00371469       -58.01
    49   0.00171161  -0.00301243   0.00346473       -60.40
    50   0.00140509  -0.00278708   0.00312123       -63.25
    51   0.00107852  -0.00250782   0.00272990       -66.73
    52   0.00075971  -0.00221897   0.00234542       -71.10
    53   0.00042297  -0.00189308   0.00193975       -77.41
    54   0.00011554  -0.00157961   0.00158383       -85.82
    55  -0.00018069  -0.00126023   0.00127312       -98.16
    56  -0.00047000  -0.00093049   0.00104245      -116.80
    57  -0.00074720  -0.00059572   0.00095561      -141.44
    58  -0.00100882  -0.00026003   0.00104179      -165.55
    59  -0.00125102   0.00007177   0.00125308      -183.28
    60  -0.00147015   0.00039475   0.00152223      -195.03
    61  -0.00166280   0.00070395   0.00180567      -202.95
    62  -0.00182589   0.00099450   0.00207916      -208.58
    63  -0.00195675   0.00126179   0.00232830      -212.82
    64  -0.00205320   0.00150155   0.00254368      -216.18
    65  -0.00211361   0.00170993   0.00271868      -218.97
    66  -0.00213691   0.00188361   0.00284857      -221.40
    67  -0.00212265   0.00201987   0.00293010      -223.58
    68  -0.00207102   0.00211660   0.00296127      -225.62
    69  -0.00198282   0.00217244   0.00294127      -227.61
    70  -0.00185951   0.00218670   0.00287044      -229.62
    71  -0.00170311   0.00215947   0.00275025      -231.74
    72  -0.00151624   0.00209158   0.00258335      -234.06
    73  -0.00130206   0.00198457   0.00237358      -236.73
    74  -0.00106418   0.00184072   0.00212621      -239.97
    75  -0.00080665   0.00166297   0.00184829      -244.12
    76  -0.00053386   0.00145489   0.00154975      -249.85
    77  -0.00025048   0.00122060   0.00124604      -258.40
    78   0.00003865   0.00096473   0.00096550      -272.29
    79   0.00032854   0.00069230   0.00076630      -295.39
    80   0.00061421   0.00040868   0.00073775      -326.36
    81   0.00089072   0.00011946   0.00089870      -352.36
    82   0.00115330  -0.00016962   0.00116571      -368.37
    83   0.00139738  -0.00045281   0.00146892      -377.95
    84   0.00161873  -0.00072439   0.00177342      -384.11
    85   0.00181347  -0.00097881   0.00206076      -388.36
    86   0.00197818  -0.00121075   0.00231929      -391.47
    87   0.00210994  -0.00141527   0.00254063      -393.85
    88   0.00220637  -0.00158779   0.00271830      -395.74
    89   0.00226568  -0.00172426   0.00284717      -397.27
    90   0.00228665  -0.00182118   0.00292326      -398.54
    91   0.00226870  -0.00187564   0.00294365      -399.58
    92   0.00221180  -0.00188542   0.00290635      -400.45
    93   0.00211639  -0.00184894   0.00281028      -401.14
    94   0.00198343  -0.00176539   0.00265529      -401.67
    95   0.00181344  -0.00163399   0.00244100      -402.02
    96   0.00160944  -0.00145716   0.00217109      -402.16
    97   0.00135899  -0.00122179   0.00182746      -401.96
    98   0.00105851  -0.00092491   0.00140567       -41.15
    99   0.00076126  -0.00062318   0.00098380       -39.30
   100   0.00042600  -0.00027108   0.00050493       -32.47
   101  -0.00009607  -0.00007807   0.00012379      -140.90
   102   0.00019682  -0.00038168   0.00042943       -62.72
   103   0.00041647  -0.00062029   0.00074713       -56.12
   104  -0.00100489   0.00396117   0.00408664       104.23
   105  -0.00073135   0.00364066   0.00371340       101.36
   106  -0.00044061   0.00327337   0.00330289        97.67
   107  -0.00013380   0.00286019   0.00286331        92.68
   108   0.00018033   0.00240919   0.00241593        85.72
   109   0.00049566   0.00192711   0.00198983        75.58
   110   0.00080604   0.00142140   0.00163404        60.44
   111   0.00110567   0.00089993   0.00142561        39.14
   112   0.00138896   0.00037095   0.00143764        14.95
   113   0.00165068  -0.00015706   0.00165814        -5.44
   114   0.00188597  -0.00067552   0.00200330       -19.71
   115   0.00209042  -0.00117592   0.00239847       -29.36
   116   0.00226018  -0.00164999   0.00279837       -36.13
   117   0.00239199  -0.00208986   0.00317634       -41.14
   118   0.00248326  -0.00248820   0.00351535       -45.06
   119   0.00253211  -0.00283836   0.00380367       -48.26
   120   0.00253743  -0.00313454   0.00403285       -51.01
   121   0.00249884  -0.00337185   0.00419685       -53.46
   122   0.00241679  -0.00354644   0.00429163       -55.73
   123   0.00229248  -0.00365555   0.00431492       -57.91
   124   0.00212787  -0.00369761   0.00426616       -60.08
   125   0.00192566  -0.00367221   0.00414648       -62.33
   126   0.00168923  -0.00358018   0.00395868       -64.74
   127   0.00142257  -0.00342352   0.00370732       -67.44
   128   0.00113025  -0.00320540   0.00339883       -70.58
   129   0.00081731  -0.00293011   0.00304196       -74.41
   130   0.00048918  -0.00260296   0.00264853       -79.36
   131   0.00015159  -0.00223022   0.00223536       -86.11
